src_ip,dst_ip,length,protocol,src_port,dst_port,flags,timestamp
34.149.100.209,192.168.31.136,60,6,443,34432,A,2025-05-17 13:30:24
34.139.124.58,192.168.31.136,89,6,443,53528,PA,2025-05-17 13:30:24
192.168.31.136,34.149.100.209,96,6,34432,443,PA,2025-05-17 13:30:24
34.139.124.58,192.168.31.136,424,6,443,53528,PA,2025-05-17 13:30:24
34.139.124.58,192.168.31.136,424,6,443,53528,PA,2025-05-17 13:30:24
192.168.31.136,34.139.124.58,54,6,53528,443,A,2025-05-17 13:30:25
34.139.124.58,192.168.31.136,89,6,443,53528,PA,2025-05-17 13:30:25
192.168.31.136,34.139.124.58,54,6,53528,443,A,2025-05-17 13:30:25
34.149.100.209,192.168.31.136,164,6,443,34432,PA,2025-05-17 13:30:25
34.149.100.209,192.168.31.136,164,6,443,34432,PA,2025-05-17 13:30:25
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:25
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:25
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:25
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:25
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:26
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:26
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:26
34.149.100.209,192.168.31.136,4290,6,443,34432,PA,2025-05-17 13:30:26
34.149.100.209,192.168.31.136,4290,6,443,34432,PA,2025-05-17 13:30:26
34.149.100.209,192.168.31.136,4290,6,443,34432,PA,2025-05-17 13:30:26
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:26
34.149.100.209,192.168.31.136,4290,6,443,34432,PA,2025-05-17 13:30:26
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:26
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:26
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:26
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:27
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:27
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:27
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:27
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:28
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:28
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:28
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:28
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:28
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:28
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:28
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:28
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:28
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:28
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:28
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:28
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:28
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:28
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:29
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:29
34.149.100.209,192.168.31.136,4290,6,443,34432,PA,2025-05-17 13:30:30
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:29
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:30
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:30
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:30
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:30
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:30
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:30
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:30
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:30
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:30
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:30
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:30
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:30
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:30
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:30
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:30
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:30
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:31
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:31
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:31
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:31
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,4290,6,443,34432,PA,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:31
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:33
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:33
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:33
192.168.31.136,34.139.124.58,153,6,53528,443,PA,2025-05-17 13:30:33
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:33
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:33
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:33
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:33
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:33
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:33
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:33
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:33
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:33
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:33
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:33
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:33
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:34
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:34
192.168.31.136,34.139.124.58,153,6,53528,443,PA,2025-05-17 13:30:34
192.168.31.136,34.139.124.58,786,6,53528,443,PA,2025-05-17 13:30:34
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:34
192.168.31.136,34.139.124.58,786,6,53528,443,PA,2025-05-17 13:30:34
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:34
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:34
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:34
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:34
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:34
34.139.124.58,192.168.31.136,60,6,443,53528,A,2025-05-17 13:30:34
34.139.124.58,192.168.31.136,60,6,443,53528,A,2025-05-17 13:30:34
34.139.124.58,192.168.31.136,60,6,443,53528,A,2025-05-17 13:30:34
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:34
34.139.124.58,192.168.31.136,60,6,443,53528,A,2025-05-17 13:30:34
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:35
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:35
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:35
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:35
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:35
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:35
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:35
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:35
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:35
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:35
34.149.100.209,192.168.31.136,2878,6,443,34432,PA,2025-05-17 13:30:35
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:36
34.149.100.209,192.168.31.136,1466,6,443,34432,PA,2025-05-17 13:30:35
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:36
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:35
192.168.31.136,34.149.100.209,54,6,34432,443,A,2025-05-17 13:30:36
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:33:46
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:46
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:33:47
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:33:48
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:48
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:33:48
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:48
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:33:49
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:33:49
192.168.31.136,34.149.100.209,201,6,50046,443,PA,2025-05-17 13:33:49
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:49
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:50
192.168.31.136,34.149.100.209,96,6,50046,443,PA,2025-05-17 13:33:50
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:50
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:33:51
34.149.100.209,192.168.31.136,162,6,443,50046,PA,2025-05-17 13:33:51
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:51
34.149.100.209,192.168.31.136,1466,6,443,50046,PA,2025-05-17 13:33:51
34.149.100.209,192.168.31.136,672,6,443,50046,PA,2025-05-17 13:33:51
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:33:51
34.149.100.209,192.168.31.136,100,6,443,50046,PA,2025-05-17 13:33:52
192.168.31.136,34.149.100.209,100,6,50046,443,PA,2025-05-17 13:33:52
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:33:52
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:52
34.160.144.191,192.168.31.136,143,6,443,53022,PA,2025-05-17 13:33:52
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:33:53
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:53
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:33:53
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:53
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:33:53
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:33:53
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:53
192.168.31.136,34.149.100.209,183,6,50046,443,PA,2025-05-17 13:33:54
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:54
192.168.31.136,34.149.100.209,96,6,50046,443,PA,2025-05-17 13:33:54
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:54
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:33:54
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:33:54
34.149.100.209,192.168.31.136,1596,6,443,50046,PA,2025-05-17 13:33:55
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:55
34.149.100.209,192.168.31.136,562,6,443,50046,PA,2025-05-17 13:33:55
34.149.100.209,192.168.31.136,100,6,443,50046,PA,2025-05-17 13:33:55
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:33:55
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:33:55
192.168.31.136,34.149.100.209,100,6,50046,443,PA,2025-05-17 13:33:55
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:55
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:33:55
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:56
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:33:56
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:33:56
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:33:56
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:56
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:56
192.168.31.136,59.103.93.209,54,6,58772,80,FA,2025-05-17 13:33:56
59.103.93.209,192.168.31.136,60,6,80,58772,A,2025-05-17 13:33:56
192.168.31.136,59.103.93.209,54,6,58772,80,A,2025-05-17 13:33:56
59.103.93.209,192.168.31.136,60,6,80,58772,NONE,2025-05-17 13:33:56
192.168.31.136,34.149.100.209,213,6,50046,443,PA,2025-05-17 13:33:57
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:57
34.149.100.209,192.168.31.136,185,6,443,50046,PA,2025-05-17 13:33:57
34.149.100.209,192.168.31.136,2878,6,443,50046,PA,2025-05-17 13:33:57
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:33:57
34.149.100.209,192.168.31.136,2878,6,443,50046,PA,2025-05-17 13:33:57
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:33:57
34.149.100.209,192.168.31.136,2878,6,443,50046,PA,2025-05-17 13:33:57
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:33:57
34.149.100.209,192.168.31.136,2990,6,443,50046,PA,2025-05-17 13:33:58
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:58
192.168.31.136,34.149.100.209,100,6,50046,443,PA,2025-05-17 13:33:58
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:33:58
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:33:58
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:58
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:33:58
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:58
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:33:58
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:33:58
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:58
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:33:59
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:33:59
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:59
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:33:59
192.168.31.136,34.149.100.209,194,6,50046,443,PA,2025-05-17 13:33:59
192.168.31.136,34.149.100.209,96,6,50046,443,PA,2025-05-17 13:33:59
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:33:59
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:33:59
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:00
34.149.100.209,192.168.31.136,1547,6,443,50046,PA,2025-05-17 13:34:00
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:34:00
34.149.100.209,192.168.31.136,5702,6,443,50046,PA,2025-05-17 13:34:00
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:34:00
34.149.100.209,192.168.31.136,2878,6,443,50046,PA,2025-05-17 13:34:00
34.149.100.209,192.168.31.136,1466,6,443,50046,PA,2025-05-17 13:34:00
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:34:00
34.149.100.209,192.168.31.136,166,6,443,50046,PA,2025-05-17 13:34:00
192.168.31.136,34.149.100.209,100,6,50046,443,PA,2025-05-17 13:34:00
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:34:00
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:01
34.160.144.191,192.168.31.136,143,6,443,53022,PA,2025-05-17 13:34:01
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:01
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:01
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:01
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:34:01
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:01
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:01
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:01
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:34:01
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:01
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:01
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:01
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:02
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:02
192.168.31.136,34.149.100.209,100,6,50046,443,PA,2025-05-17 13:34:02
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:34:02
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:02
34.149.100.209,192.168.31.136,1032,6,443,50046,PA,2025-05-17 13:34:02
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:34:02
192.168.31.136,34.149.100.209,186,6,50046,443,PA,2025-05-17 13:34:02
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:02
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:34:03
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:03
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:03
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:03
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:03
59.103.93.217,192.168.31.136,60,6,80,33720,A,2025-05-17 13:34:03
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:34:03
192.168.31.136,59.103.93.217,54,6,33720,80,FA,2025-05-17 13:34:03
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:03
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:03
59.103.93.217,192.168.31.136,60,6,80,33720,NONE,2025-05-17 13:34:03
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:04
192.168.31.136,59.103.93.217,54,6,33720,80,A,2025-05-17 13:34:04
192.168.31.136,34.149.100.209,191,6,50046,443,PA,2025-05-17 13:34:04
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:04
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:34:04
192.168.31.136,34.149.100.209,96,6,50046,443,PA,2025-05-17 13:34:04
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:34:04
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:04
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:34:04
34.149.100.209,192.168.31.136,1466,6,443,50046,PA,2025-05-17 13:34:04
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:04
34.149.100.209,192.168.31.136,162,6,443,50046,PA,2025-05-17 13:34:04
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:34:04
34.149.100.209,192.168.31.136,4290,6,443,50046,PA,2025-05-17 13:34:05
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:34:05
34.149.100.209,192.168.31.136,3185,6,443,50046,PA,2025-05-17 13:34:05
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:34:05
192.168.31.136,34.149.100.209,54,6,50046,443,A,2025-05-17 13:34:05
34.149.100.209,192.168.31.136,60,6,443,50046,A,2025-05-17 13:34:05
192.168.31.136,34.149.100.209,100,6,50046,443,PA,2025-05-17 13:34:05
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:05
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:05
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:05
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:05
192.168.31.136,34.139.124.58,153,6,49270,443,PA,2025-05-17 13:34:05
34.139.124.58,192.168.31.136,60,6,443,49270,A,2025-05-17 13:34:05
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:34:05
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:06
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:06
34.160.144.191,192.168.31.136,143,6,443,53022,PA,2025-05-17 13:34:06
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:06
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:06
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:06
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:06
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:06
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:06
34.139.124.58,192.168.31.136,424,6,443,49270,PA,2025-05-17 13:34:06
192.168.31.136,34.139.124.58,54,6,49270,443,A,2025-05-17 13:34:06
34.160.144.191,192.168.31.136,139,6,443,53022,PA,2025-05-17 13:34:07
192.168.31.136,34.139.124.58,158,6,49270,443,PA,2025-05-17 13:34:07
192.168.31.136,34.139.124.58,1659,6,49270,443,PA,2025-05-17 13:34:07
34.139.124.58,192.168.31.136,60,6,443,49270,A,2025-05-17 13:34:07
192.168.31.136,34.160.144.191,100,6,53022,443,PA,2025-05-17 13:34:07
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:07
34.139.124.58,192.168.31.136,60,6,443,49270,A,2025-05-17 13:34:07
34.139.124.58,192.168.31.136,60,6,443,49270,A,2025-05-17 13:34:07
34.139.124.58,192.168.31.136,60,6,443,49270,A,2025-05-17 13:34:07
192.168.31.136,34.139.124.58,289,6,49270,443,PA,2025-05-17 13:34:07
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:07
192.168.31.136,34.160.144.191,183,6,53022,443,PA,2025-05-17 13:34:07
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:07
34.160.144.191,192.168.31.136,60,6,443,53022,A,2025-05-17 13:34:07
